date,d-4,d-3,d-2,d-1,real,cate
2022-01-28,154.5,154.5,154.5,155.5,151.7,1
2022-01-29,154.5,154.5,155.5,151.7,153.5,2
2022-01-30,154.5,155.5,151.7,153.5,149.6,1
2022-01-31,155.5,151.7,153.5,149.6,149.0,0
2022-02-01,151.7,153.5,149.6,149.0,149.0,0
2022-02-02,153.5,149.6,149.0,149.0,149.0,0
2022-02-03,149.6,149.0,149.0,149.0,148.3,0
2022-02-04,149.0,149.0,149.0,148.3,146.4,1
2022-02-05,149.0,149.0,148.3,146.4,150.0,2
2022-02-06,149.0,148.3,146.4,150.0,144.1,1
2022-02-07,148.3,146.4,150.0,144.1,143.0,1
2022-02-08,146.4,150.0,144.1,143.0,143.0,0
2022-02-09,150.0,144.1,143.0,143.0,143.0,0
2022-02-10,144.1,143.0,143.0,143.0,138.9,1
2022-02-11,143.0,143.0,143.0,138.9,141.2,2
2022-02-12,143.0,143.0,138.9,141.2,142.0,0
2022-02-13,143.0,138.9,141.2,142.0,142.3,0
2022-02-14,138.9,141.2,142.0,142.3,139.7,1
2022-02-15,141.2,142.0,142.3,139.7,139.7,0
2022-02-16,142.0,142.3,139.7,139.7,139.7,0
2022-02-17,142.3,139.7,139.7,139.7,138.0,1
2022-02-18,139.7,139.7,139.7,138.0,136.3,1
2022-02-19,139.7,139.7,138.0,136.3,132.7,1
2022-02-20,139.7,138.0,136.3,132.7,142.7,2
2022-02-21,138.0,136.3,132.7,142.7,148.1,2
2022-02-22,136.3,132.7,142.7,148.1,148.1,0
2022-02-23,132.7,142.7,148.1,148.1,148.1,0
2022-02-24,142.7,148.1,148.1,148.1,152.4,2
2022-02-25,148.1,148.1,148.1,152.4,148.2,1
2022-02-26,148.1,148.1,152.4,148.2,146.0,1
2022-02-27,148.1,152.4,148.2,146.0,141.7,1
2022-02-28,152.4,148.2,146.0,141.7,140.4,1
2022-03-01,148.2,146.0,141.7,140.4,140.4,0
2022-03-02,146.0,141.7,140.4,140.4,140.4,0
2022-03-03,141.7,140.4,140.4,140.4,145.1,2
2022-03-04,140.4,140.4,140.4,145.1,151.9,2
2022-03-05,140.4,140.4,145.1,151.9,156.0,2
2022-03-06,140.4,145.1,151.9,156.0,156.5,0
2022-03-07,145.1,151.9,156.0,156.5,161.0,2
2022-03-08,151.9,156.0,156.5,161.0,161.0,0
2022-03-09,156.0,156.5,161.0,161.0,161.0,0
2022-03-10,156.5,161.0,161.0,161.0,157.1,1
2022-03-11,161.0,161.0,161.0,157.1,161.7,2
2022-03-12,161.0,161.0,157.1,161.7,159.7,1
2022-03-13,161.0,157.1,161.7,159.7,164.0,2
2022-03-14,157.1,161.7,159.7,164.0,165.9,2
2022-03-15,161.7,159.7,164.0,165.9,165.9,0
2022-03-16,159.7,164.0,165.9,165.9,165.9,0
2022-03-17,164.0,165.9,165.9,165.9,165.0,0
2022-03-18,165.9,165.9,165.9,165.0,166.0,0
2022-03-19,165.9,165.9,165.0,166.0,160.8,1
2022-03-20,165.9,165.0,166.0,160.8,165.2,2
2022-03-21,165.0,166.0,160.8,165.2,167.1,2
2022-03-22,166.0,160.8,165.2,167.1,167.1,0
2022-03-23,160.8,165.2,167.1,167.1,167.1,0
2022-03-24,165.2,167.1,167.1,167.1,171.2,2
2022-03-25,167.1,167.1,167.1,171.2,170.1,1
2022-03-26,167.1,167.1,171.2,170.1,170.0,0
2022-03-27,167.1,171.2,170.1,170.0,172.4,2
2022-03-28,171.2,170.1,170.0,172.4,176.2,2
2022-03-29,170.1,170.0,172.4,176.2,176.2,0
2022-03-30,170.0,172.4,176.2,176.2,176.2,0
2022-03-31,172.4,176.2,176.2,176.2,178.4,2
2022-04-01,176.2,176.2,176.2,178.4,183.0,2
2022-04-02,176.2,176.2,178.4,183.0,185.4,2
2022-04-03,176.2,178.4,183.0,185.4,187.4,2
2022-04-04,178.4,183.0,185.4,187.4,191.7,2
2022-04-05,183.0,185.4,187.4,191.7,191.7,0
2022-04-06,185.4,187.4,191.7,191.7,191.7,0
2022-04-07,187.4,191.7,191.7,191.7,190.3,1
2022-04-08,191.7,191.7,191.7,190.3,190.2,0
2022-04-09,191.7,191.7,190.3,190.2,189.9,0
2022-04-10,191.7,190.3,190.2,189.9,192.7,2
2022-04-11,190.3,190.2,189.9,192.7,192.7,0
2022-04-12,190.2,189.9,192.7,192.7,192.7,0
2022-04-13,189.9,192.7,192.7,192.7,192.7,0
2022-04-14,192.7,192.7,192.7,192.7,192.7,0
2022-04-15,192.7,192.7,192.7,192.7,196.7,2
2022-04-16,192.7,192.7,192.7,196.7,195.0,1
2022-04-17,192.7,192.7,196.7,195.0,188.9,1
2022-04-18,192.7,196.7,195.0,188.9,187.9,0
2022-04-19,196.7,195.0,188.9,187.9,187.9,0
2022-04-20,195.0,188.9,187.9,187.9,187.9,0
2022-04-21,188.9,187.9,187.9,187.9,193.0,2
2022-04-22,187.9,187.9,187.9,193.0,188.0,1
2022-04-23,187.9,187.9,193.0,188.0,192.2,2
2022-04-24,187.9,193.0,188.0,192.2,192.0,0
2022-04-25,193.0,188.0,192.2,192.0,184.7,1
2022-04-26,188.0,192.2,192.0,184.7,184.7,0
2022-04-27,192.2,192.0,184.7,184.7,184.7,0
2022-04-28,192.0,184.7,184.7,184.7,182.9,1
2022-04-29,184.7,184.7,184.7,182.9,185.8,2
2022-04-30,184.7,184.7,182.9,185.8,190.1,2
2022-05-01,184.7,182.9,185.8,190.1,179.8,1
2022-05-02,182.9,185.8,190.1,179.8,180.5,0
2022-05-03,185.8,190.1,179.8,180.5,180.5,0
2022-05-04,190.1,179.8,180.5,180.5,180.5,0
2022-05-05,179.8,180.5,180.5,180.5,173.0,1
2022-05-06,180.5,180.5,180.5,173.0,177.3,2
2022-05-07,180.5,180.5,173.0,177.3,177.0,0
2022-05-08,180.5,173.0,177.3,177.0,176.1,0
2022-05-09,173.0,177.3,177.0,176.1,180.7,2
2022-05-10,177.3,177.0,176.1,180.7,180.7,0
2022-05-11,177.0,176.1,180.7,180.7,180.7,0
2022-05-12,176.1,180.7,180.7,180.7,182.9,2
2022-05-13,180.7,180.7,180.7,182.9,182.5,0
2022-05-14,180.7,180.7,182.9,182.5,178.3,1
2022-05-15,180.7,182.9,182.5,178.3,181.6,2
2022-05-16,182.9,182.5,178.3,181.6,184.2,2
2022-05-17,182.5,178.3,181.6,184.2,184.2,0
2022-05-18,178.3,181.6,184.2,184.2,184.2,0
2022-05-19,181.6,184.2,184.2,184.2,183.4,0
2022-05-20,184.2,184.2,184.2,183.4,189.0,2
2022-05-21,184.2,184.2,183.4,189.0,186.7,1
2022-05-22,184.2,183.4,189.0,186.7,189.8,2
2022-05-23,183.4,189.0,186.7,189.8,185.1,1
2022-05-24,189.0,186.7,189.8,185.1,185.1,0
2022-05-25,186.7,189.8,185.1,185.1,185.1,0
2022-05-26,189.8,185.1,185.1,185.1,180.3,1
2022-05-27,185.1,185.1,185.1,180.3,178.3,1
2022-05-28,185.1,185.1,180.3,178.3,186.1,2
2022-05-29,185.1,180.3,178.3,186.1,187.8,2
2022-05-30,180.3,178.3,186.1,187.8,189.0,2
2022-05-31,178.3,186.1,187.8,189.0,189.0,0
2022-06-01,186.1,187.8,189.0,189.0,189.0,0
2022-06-02,187.8,189.0,189.0,189.0,189.2,0
2022-06-03,189.0,189.0,189.0,189.2,192.1,2
2022-06-04,189.0,189.0,189.2,192.1,187.1,1
2022-06-05,189.0,189.2,192.1,187.1,186.3,0
2022-06-06,189.2,192.1,187.1,186.3,184.5,1
2022-06-07,192.1,187.1,186.3,184.5,184.5,0
2022-06-08,187.1,186.3,184.5,184.5,184.5,0
2022-06-09,186.3,184.5,184.5,184.5,183.0,1
2022-06-10,184.5,184.5,184.5,183.0,177.4,1
2022-06-11,184.5,184.5,183.0,177.4,180.6,2
2022-06-12,184.5,183.0,177.4,180.6,178.2,1
2022-06-13,183.0,177.4,180.6,178.2,177.4,0
2022-06-14,177.4,180.6,178.2,177.4,177.4,0
2022-06-15,180.6,178.2,177.4,177.4,177.4,0
2022-06-16,178.2,177.4,177.4,177.4,179.0,2
2022-06-17,177.4,177.4,177.4,179.0,173.6,1
2022-06-18,177.4,177.4,179.0,173.6,170.2,1
2022-06-19,177.4,179.0,173.6,170.2,173.0,2
2022-06-20,179.0,173.6,170.2,173.0,178.8,2
2022-06-21,173.6,170.2,173.0,178.8,178.8,0
2022-06-22,170.2,173.0,178.8,178.8,178.8,0
2022-06-23,173.0,178.8,178.8,178.8,176.2,1
2022-06-24,178.8,178.8,178.8,176.2,174.8,1
2022-06-25,178.8,178.8,176.2,174.8,175.8,0
2022-06-26,178.8,176.2,174.8,175.8,175.1,0
2022-06-27,176.2,174.8,175.8,175.1,180.3,2
2022-06-28,174.8,175.8,175.1,180.3,180.3,0
2022-06-29,175.8,175.1,180.3,180.3,180.3,0
2022-06-30,175.1,180.3,180.3,180.3,180.5,0
2022-07-01,180.3,180.3,180.3,180.5,176.3,1
2022-07-02,180.3,180.3,180.5,176.3,180.5,2
2022-07-03,180.3,180.5,176.3,180.5,186.1,2
2022-07-04,180.5,176.3,180.5,186.1,188.9,2
2022-07-05,176.3,180.5,186.1,188.9,188.9,0
2022-07-06,180.5,186.1,188.9,188.9,188.9,0
2022-07-07,186.1,188.9,188.9,188.9,192.7,2
2022-07-08,188.9,188.9,188.9,192.7,188.7,1
2022-07-09,188.9,188.9,192.7,188.7,188.5,0
2022-07-10,188.9,192.7,188.7,188.5,178.3,1
2022-07-11,192.7,188.7,188.5,178.3,181.5,2
2022-07-12,188.7,188.5,178.3,181.5,181.5,0
2022-07-13,188.5,178.3,181.5,181.5,181.5,0
2022-07-14,178.3,181.5,181.5,181.5,181.1,0
2022-07-15,181.5,181.5,181.5,181.1,183.6,2
2022-07-16,181.5,181.5,181.1,183.6,179.9,1
2022-07-17,181.5,181.1,183.6,179.9,180.7,0
2022-07-18,181.1,183.6,179.9,180.7,183.7,2
2022-07-19,183.6,179.9,180.7,183.7,183.7,0
2022-07-20,179.9,180.7,183.7,183.7,183.7,0
2022-07-21,180.7,183.7,183.7,183.7,187.8,2
2022-07-22,183.7,183.7,183.7,187.8,190.4,2
2022-07-23,183.7,183.7,187.8,190.4,193.2,2
2022-07-24,183.7,187.8,190.4,193.2,194.9,2
2022-07-25,187.8,190.4,193.2,194.9,202.2,2
2022-07-26,190.4,193.2,194.9,202.2,202.2,0
2022-07-27,193.2,194.9,202.2,202.2,202.2,0
2022-07-28,194.9,202.2,202.2,202.2,196.7,1
2022-07-29,202.2,202.2,202.2,196.7,200.4,2
2022-07-30,202.2,202.2,196.7,200.4,196.3,1
2022-07-31,202.2,196.7,200.4,196.3,194.1,1
2022-08-01,196.7,200.4,196.3,194.1,199.5,2
2022-08-02,200.4,196.3,194.1,199.5,199.5,0
2022-08-03,196.3,194.1,199.5,199.5,199.5,0
2022-08-04,194.1,199.5,199.5,199.5,201.4,2
2022-08-05,199.5,199.5,199.5,201.4,204.0,2
2022-08-06,199.5,199.5,201.4,204.0,202.6,1
2022-08-07,199.5,201.4,204.0,202.6,200.4,1
2022-08-08,201.4,204.0,202.6,200.4,200.8,0
2022-08-09,204.0,202.6,200.4,200.8,200.8,0
2022-08-10,202.6,200.4,200.8,200.8,200.8,0
2022-08-11,200.4,200.8,200.8,200.8,204.2,2
2022-08-12,200.8,200.8,200.8,204.2,207.0,2
2022-08-13,200.8,200.8,204.2,207.0,208.8,2
2022-08-14,200.8,204.2,207.0,208.8,205.6,1
2022-08-15,204.2,207.0,208.8,205.6,206.6,2
2022-08-16,207.0,208.8,205.6,206.6,206.6,0
2022-08-17,208.8,205.6,206.6,206.6,206.6,0
2022-08-18,205.6,206.6,206.6,206.6,210.0,2
2022-08-19,206.6,206.6,206.6,210.0,205.6,1
2022-08-20,206.6,206.6,210.0,205.6,208.4,2
2022-08-21,206.6,210.0,205.6,208.4,210.2,2
2022-08-22,210.0,205.6,208.4,210.2,205.0,1
2022-08-23,205.6,208.4,210.2,205.0,205.0,0
2022-08-24,208.4,210.2,205.0,205.0,205.0,0
2022-08-25,210.2,205.0,205.0,205.0,201.8,1
2022-08-26,205.0,205.0,205.0,201.8,196.7,1
2022-08-27,205.0,205.0,201.8,196.7,193.2,1
2022-08-28,205.0,201.8,196.7,193.2,197.3,2
2022-08-29,201.8,196.7,193.2,197.3,189.7,1
2022-08-30,196.7,193.2,197.3,189.7,189.7,0
2022-08-31,193.2,197.3,189.7,189.7,189.7,0
2022-09-01,197.3,189.7,189.7,189.7,193.7,2
2022-09-02,189.7,189.7,189.7,193.7,193.4,0
2022-09-03,189.7,189.7,193.7,193.4,200.0,2
2022-09-04,189.7,193.7,193.4,200.0,200.8,0
2022-09-05,193.7,193.4,200.0,200.8,200.2,0
2022-09-06,193.4,200.0,200.8,200.2,200.2,0
2022-09-07,200.0,200.8,200.2,200.2,200.2,0
2022-09-08,200.8,200.2,200.2,200.2,200.8,0
2022-09-09,200.2,200.2,200.2,200.8,199.5,1
2022-09-10,200.2,200.2,200.8,199.5,204.0,2
2022-09-11,200.2,200.8,199.5,204.0,203.0,0
2022-09-12,200.8,199.5,204.0,203.0,203.2,0
2022-09-13,199.5,204.0,203.0,203.2,203.2,0
2022-09-14,204.0,203.0,203.2,203.2,203.2,0
2022-09-15,203.0,203.2,203.2,203.2,200.6,1
2022-09-16,203.2,203.2,203.2,200.6,192.8,1
2022-09-17,203.2,203.2,200.6,192.8,195.5,2
2022-09-18,203.2,200.6,192.8,195.5,192.2,1
2022-09-19,200.6,192.8,195.5,192.2,187.5,1
2022-09-20,192.8,195.5,192.2,187.5,187.5,0
2022-09-21,195.5,192.2,187.5,187.5,187.5,0
2022-09-22,192.2,187.5,187.5,187.5,182.8,1
2022-09-23,187.5,187.5,187.5,182.8,184.4,2
2022-09-24,187.5,187.5,182.8,184.4,180.0,1
2022-09-25,187.5,182.8,184.4,180.0,177.2,1
2022-09-26,182.8,184.4,180.0,177.2,177.8,0
2022-09-27,184.4,180.0,177.2,177.8,177.8,0
2022-09-28,180.0,177.2,177.8,177.8,177.8,0
2022-09-29,177.2,177.8,177.8,177.8,183.6,2
2022-09-30,177.8,177.8,177.8,183.6,181.0,1
2022-10-01,177.8,177.8,183.6,181.0,182.7,2
2022-10-02,177.8,183.6,181.0,182.7,181.8,0
2022-10-03,183.6,181.0,182.7,181.8,178.0,1
2022-10-04,181.0,182.7,181.8,178.0,178.0,0
2022-10-05,182.7,181.8,178.0,178.0,178.0,0
2022-10-06,181.8,178.0,178.0,178.0,175.5,1
2022-10-07,178.0,178.0,178.0,175.5,170.7,1
2022-10-08,178.0,178.0,175.5,170.7,167.1,1
2022-10-09,178.0,175.5,170.7,167.1,165.7,1
2022-10-10,175.5,170.7,167.1,165.7,164.1,1
2022-10-11,170.7,167.1,165.7,164.1,164.1,0
2022-10-12,167.1,165.7,164.1,164.1,164.1,0
2022-10-13,165.7,164.1,164.1,164.1,167.6,2
2022-10-14,164.1,164.1,164.1,167.6,170.7,2
2022-10-15,164.1,164.1,167.6,170.7,167.5,1
2022-10-16,164.1,167.6,170.7,167.5,166.8,0
2022-10-17,167.6,170.7,167.5,166.8,167.9,2
2022-10-18,170.7,167.5,166.8,167.9,167.9,0
2022-10-19,167.5,166.8,167.9,167.9,167.9,0
2022-10-20,166.8,167.9,167.9,167.9,170.8,2
2022-10-21,167.9,167.9,167.9,170.8,175.8,2
2022-10-22,167.9,167.9,170.8,175.8,179.4,2
2022-10-23,167.9,170.8,175.8,179.4,183.8,2
2022-10-24,170.8,175.8,179.4,183.8,185.6,2
2022-10-25,175.8,179.4,183.8,185.6,185.6,0
2022-10-26,179.4,183.8,185.6,185.6,185.6,0
2022-10-27,183.8,185.6,185.6,185.6,181.8,1
2022-10-28,185.6,185.6,185.6,181.8,184.0,2
2022-10-29,185.6,185.6,181.8,184.0,184.3,0
2022-10-30,185.6,181.8,184.0,184.3,182.2,1
2022-10-31,181.8,184.0,184.3,182.2,183.7,2
2022-11-01,184.0,184.3,182.2,183.7,183.7,0
2022-11-02,184.3,182.2,183.7,183.7,183.7,0
2022-11-03,182.2,183.7,183.7,183.7,183.5,0
2022-11-04,183.7,183.7,183.7,183.5,180.1,1
2022-11-05,183.7,183.7,183.5,180.1,181.4,2
2022-11-06,183.7,183.5,180.1,181.4,189.3,2
2022-11-07,183.5,180.1,181.4,189.3,188.2,1
2022-11-08,180.1,181.4,189.3,188.2,188.2,0
2022-11-09,181.4,189.3,188.2,188.2,188.2,0
2022-11-10,189.3,188.2,188.2,188.2,187.4,0
2022-11-11,188.2,188.2,188.2,187.4,185.9,1
2022-11-12,188.2,188.2,187.4,185.9,187.9,2
2022-11-13,188.2,187.4,185.9,187.9,186.8,1
2022-11-14,187.4,185.9,187.9,186.8,180.6,1
2022-11-15,185.9,187.9,186.8,180.6,180.6,0
2022-11-16,187.9,186.8,180.6,180.6,180.6,0
2022-11-17,186.8,180.6,180.6,180.6,179.8,0
2022-11-18,180.6,180.6,180.6,179.8,181.9,2
2022-11-19,180.6,180.6,179.8,181.9,182.1,0
2022-11-20,180.6,179.8,181.9,182.1,186.7,2
2022-11-21,179.8,181.9,182.1,186.7,187.6,0
2022-11-22,181.9,182.1,186.7,187.6,187.6,0
2022-11-23,182.1,186.7,187.6,187.6,187.6,0
2022-11-24,186.7,187.6,187.6,187.6,184.0,1
2022-11-25,187.6,187.6,187.6,184.0,182.0,1
2022-11-26,187.6,187.6,184.0,182.0,188.4,2
2022-11-27,187.6,184.0,182.0,188.4,189.5,2
2022-11-28,184.0,182.0,188.4,189.5,180.7,1
2022-11-29,182.0,188.4,189.5,180.7,180.7,0
2022-11-30,188.4,189.5,180.7,180.7,180.7,0
2022-12-01,189.5,180.7,180.7,180.7,180.0,0
2022-12-02,180.7,180.7,180.7,180.0,182.0,2
2022-12-03,180.7,180.7,180.0,182.0,183.3,2
2022-12-04,180.7,180.0,182.0,183.3,176.5,1
2022-12-05,180.0,182.0,183.3,176.5,177.4,0
2022-12-06,182.0,183.3,176.5,177.4,177.4,0
2022-12-07,183.3,176.5,177.4,177.4,177.4,0
2022-12-08,176.5,177.4,177.4,177.4,184.1,2
2022-12-09,177.4,177.4,177.4,184.1,181.0,1
2022-12-10,177.4,177.4,184.1,181.0,182.6,2
2022-12-11,177.4,184.1,181.0,182.6,178.7,1
2022-12-12,184.1,181.0,182.6,178.7,175.1,1
2022-12-13,181.0,182.6,178.7,175.1,175.1,0
2022-12-14,182.6,178.7,175.1,175.1,175.1,0
2022-12-15,178.7,175.1,175.1,175.1,173.9,1
2022-12-16,175.1,175.1,175.1,173.9,174.5,0
2022-12-17,175.1,175.1,173.9,174.5,175.0,0
2022-12-18,175.1,173.9,174.5,175.0,174.0,1
2022-12-19,173.9,174.5,175.0,174.0,174.0,0
2022-12-20,174.5,175.0,174.0,174.0,174.0,0
2022-12-21,175.0,174.0,174.0,174.0,174.0,0
2022-12-22,174.0,174.0,174.0,174.0,174.0,0
2022-12-23,174.0,174.0,174.0,174.0,172.6,1
2022-12-24,174.0,174.0,174.0,172.6,172.1,0
2022-12-25,174.0,174.0,172.6,172.1,173.8,2
2022-12-26,174.0,172.6,172.1,173.8,173.3,0
2022-12-27,172.6,172.1,173.8,173.3,173.3,0
2022-12-28,172.1,173.8,173.3,173.3,173.3,0
2022-12-29,173.8,173.3,173.3,173.3,173.4,0
2022-12-30,173.3,173.3,173.3,173.4,173.4,0
2022-12-31,173.3,173.3,173.4,173.4,175.3,2
2023-01-01,173.3,173.4,173.4,175.3,173.2,1
2023-01-02,173.4,173.4,175.3,173.2,177.0,2
2023-01-03,173.4,175.3,173.2,177.0,177.0,0
2023-01-04,175.3,173.2,177.0,177.0,177.0,0
2023-01-05,173.2,177.0,177.0,177.0,176.6,0
2023-01-06,177.0,177.0,177.0,176.6,181.1,2
2023-01-07,177.0,177.0,176.6,181.1,187.2,2
2023-01-08,177.0,176.6,181.1,187.2,186.5,0
2023-01-09,176.6,181.1,187.2,186.5,188.5,2
2023-01-10,181.1,187.2,186.5,188.5,188.5,0
2023-01-11,187.2,186.5,188.5,188.5,188.5,0
2023-01-12,186.5,188.5,188.5,188.5,189.9,2
2023-01-13,188.5,188.5,188.5,189.9,191.1,2
2023-01-14,188.5,188.5,189.9,191.1,189.3,1
2023-01-15,188.5,189.9,191.1,189.3,187.6,1
2023-01-16,189.9,191.1,189.3,187.6,189.0,2
2023-01-17,191.1,189.3,187.6,189.0,189.0,0
2023-01-18,189.3,187.6,189.0,189.0,189.0,0
2023-01-19,187.6,189.0,189.0,189.0,188.3,0
2023-01-20,189.0,189.0,189.0,188.3,188.8,0
2023-01-21,189.0,189.0,188.3,188.8,187.2,1
2023-01-22,189.0,188.3,188.8,187.2,185.0,1
2023-01-23,188.3,188.8,187.2,185.0,184.1,0
2023-01-24,188.8,187.2,185.0,184.1,184.1,0
2023-01-25,187.2,185.0,184.1,184.1,184.1,0
2023-01-26,185.0,184.1,184.1,184.1,179.8,1
2023-01-27,184.1,184.1,184.1,179.8,178.7,1
2023-01-28,184.1,184.1,179.8,178.7,181.6,2
2023-01-29,184.1,179.8,178.7,181.6,186.8,2
2023-01-30,179.8,178.7,181.6,186.8,183.5,1
2023-01-31,178.7,181.6,186.8,183.5,183.5,0
2023-02-01,181.6,186.8,183.5,183.5,183.5,0
2023-02-02,186.8,183.5,183.5,183.5,184.4,0
2023-02-03,183.5,183.5,183.5,184.4,185.7,2
2023-02-04,183.5,183.5,184.4,185.7,186.6,0
2023-02-05,183.5,184.4,185.7,186.6,184.2,1
2023-02-06,184.4,185.7,186.6,184.2,185.5,2
2023-02-07,185.7,186.6,184.2,185.5,185.5,0
2023-02-08,186.6,184.2,185.5,185.5,185.5,0
2023-02-09,184.2,185.5,185.5,185.5,185.8,0
2023-02-10,185.5,185.5,185.5,185.8,186.8,2
2023-02-11,185.5,185.5,185.8,186.8,187.5,0
2023-02-12,185.5,185.8,186.8,187.5,182.9,1
2023-02-13,185.8,186.8,187.5,182.9,186.4,2
2023-02-14,186.8,187.5,182.9,186.4,186.4,0
2023-02-15,187.5,182.9,186.4,186.4,186.4,0
2023-02-16,182.9,186.4,186.4,186.4,185.9,0
2023-02-17,186.4,186.4,186.4,185.9,185.0,0
2023-02-18,186.4,186.4,185.9,185.0,182.6,1
2023-02-19,186.4,185.9,185.0,182.6,183.2,0
2023-02-20,185.9,185.0,182.6,183.2,183.3,0
2023-02-21,185.0,182.6,183.2,183.3,183.3,0
